Wavelength (micron),Flam (1e-20 erg / (Angstrom s cm2)),Noise
0.7663215926443134,2.7388300078710444,0.5212239412262555
0.774119919436049,4.510423399102504,0.46083404970087566
0.7821132007259336,4.214115588694741,0.6325602016447762
0.7903073872275499,4.9617508968481365,0.49372993241271795
0.7987084651175618,7.101423769381126,0.5005676838243095
0.8073225394191289,8.6317271187991,0.5600864151245779
0.8161557536067607,8.339708972373705,0.4458667623657082
0.8252143502760124,8.527737959375463,0.4262167907476243
0.834504545011099,6.723099464143229,0.3907726865091525
0.8440326001886391,6.081399556771736,0.38385186512932645
0.8538047314180898,6.996829457399654,0.44493808466471896
0.863827101018897,7.85938540268798,0.38688210602996964
0.8741057900388345,7.8790450594052714,0.40209415187272085
0.8846467458414128,9.191182962924707,0.39903924051736583
0.8954557180203407,9.736965869879901,0.4539915540372878
0.9065382439315256,9.406686446040286,0.3798990610725873
0.917899600133022,10.22305593519578,0.374707723011545
0.9295447399190664,9.855807829138104,0.42999654855544545
0.9414781779776228,10.083685789166536,0.36543670253849686
0.953704006410979,10.332244750283575,0.34359539531936245
0.9662258385310472,10.349865475253722,0.4113345401637709
0.9790467547363041,10.114519329493572,0.32168992910365807
0.9921691657178157,9.288504017294485,0.3399697261705184
1.0055946541021599,9.752970110813273,0.29925215941525557
1.019324339057131,10.118136269457823,0.2903930172720393
1.0333581625344184,9.986673271294777,0.28503835280077855
1.04769562118343,10.51443346249611,0.27857023189379476
1.0623348095831198,9.997265493995833,0.2820242034632499
1.0772733104231236,10.475220380684991,0.2528945327410986
1.0925076238365548,9.898487454034868,0.2829888672250928
1.1080329895883543,9.576975164933902,0.2589926811416632
1.1238439247626621,9.734389463353947,0.2578239630488853
1.1399339202296326,9.316395715520708,0.25502436429280206
1.1562954692118335,10.476618684034515,0.33923767333452304
1.172920110207348,9.275207411938924,0.23457494333387985
1.189798482477525,9.271120852906915,0.2417272901905076
1.2069203946981257,9.28356070828237,0.24430377302676395
1.22427490282959,8.881441630909999,0.21013741401871538
1.2418503998866297,8.553088923429353,0.20882532013353514
1.2596347079726347,9.099641025644038,0.21683958489659022
1.2776150098076984,8.515441717460812,0.18669839900049287
1.295778068512631,8.798668315690184,0.21905472349567054
1.3141105508925275,7.862646390095149,0.1775712071719937
1.3325989336743904,6.883195636252395,0.18582219895645385
1.3512292027094672,6.2705615999250535,0.1961516501808014
