Wavelength (micron),Flam (1e-20 erg / (Angstrom s cm2))
2.411441280834754,202.1702918192583
2.4270156551776076,192.5201106065132
2.4425086228175013,183.61562506923005
2.457921006980187,175.63573131391976
2.4732536346195357,168.68371817025226
2.4885073408395906,158.8923984213283
2.503682951727686,154.2039293868822
2.5187812903076483,148.82182798966375
2.5338031746699166,143.67167653092082
2.548749434851414,138.78635923001642
2.563620884124459,137.60211896422527
2.5784183292899194,135.94514204737087
2.593142576432527,136.18168305380473
2.607794431730421,136.31315862061606
2.6223746810284503,135.81818147797264
2.6368841105021588,129.64455021019666
2.651323507129081,128.0415646707445
2.665693633540448,124.9180646206342
2.6799952584955955,120.94332906547515
2.6942291379240904,117.94909721981074
2.7083960109643352,116.7163884708468
2.722496629522857,112.12148108403858
2.736531711535136,110.09377482763755
2.7505019904400734,107.13736824511065
2.7644081702232524,101.81734600725707
2.7782509597600167,102.12004272202033
2.7920310509214152,95.97693056810225
2.805749132496325,95.80550499322648
2.819405880470551,95.74592741809795
2.833001963884593,92.8988363251584
2.846538039269264,92.20031655182464
2.860014761815952,89.76869724587529
2.8734327662119497,90.5082164026194
2.8867926948960276,87.19919098759985
2.900095159785734,88.7151576301798
2.9133407892191947,84.34443606209672
2.9265301811418674,81.43365352804233
2.9396639352725615,80.58864442012501
2.952742644822895,78.95383958861919
2.9657668825608123,79.13157142422928
2.9787372316333065,77.61893651389074
2.991654251701132,78.93528838989303
3.004518493532705,74.461096342112
3.017330517982807,75.32693802759317
3.0300908585338138,73.57416859047306
3.0428000421342927,69.63802621057027
3.0554586059953643,73.79300743065234
3.0680670618450723,70.8926450170128
3.0806259152065363,72.23739656662339
3.093135675007638,68.69761084812512
3.1055968365654634,67.38651034209884
3.118009883201358,68.92150105897612
3.13037529212252,68.33833339043665
3.142693548665865,70.19990984922234
3.154965115342098,67.92245910353518
3.1671904499914554,67.2210696196632
3.1793700032390566,66.841527709974
3.1915042278142876,64.502536755944
3.203593566604194,66.47468598537027
3.2156384500369875,63.23127788173859
3.22763930434159,64.24800456033633
3.239596549308382,63.26845976828345
3.251510606573627,63.70951795337543
3.2633818867882223,59.5308569249757
3.2752107919167264,56.97125458847744
3.2869977197672684,62.358541830515264
3.2987430616545987,61.52800322047188
3.310447203209697,60.548395260359634
3.3221105255911385,60.908222196722065
3.3337334117203885,58.529927706270655
3.3453162302688932,58.8768725692201
3.3568593467138457,58.52666842448172
3.3683631216578553,59.51718156151359
3.3798279101381015,57.233650375857316
3.3912540621769245,56.406259659189736
3.4026419233783582,54.67276976355693
3.4139918350865566,55.759142114159864
3.42530413262564,56.40180370986417
3.43657914896227,55.088175875474974
3.4478172106928655,54.14595148616305
3.459018641120208,52.56529917817673
3.470183758829473,53.96502881476411
3.4813128789037235,52.8074590810003
3.4924063109532404,51.676983033972775
3.503464361424337,50.95863561442961
3.5144873309160376,50.0418051678664
3.525475517721638,50.53959942664436
3.5364292148503687,50.1864070937984
3.547348712091234,48.05222661603821
3.558234295366359,50.16457825135691
3.5690862472308975,48.53743861367587
3.5799048453398,48.434910669865616
3.5906903655239932,47.654309445167
3.6014430803543043,48.32984769126618
3.612163257010827,48.13542720086991
3.6228511602368374,47.95012923591765
3.6335070514080567,46.48072664353481
3.644131186793082,45.38736643678741
3.6547238211277495,45.17060265431971
3.6652852060189143,45.36824074815225
3.6758155884002424,44.400773134134326
3.686315213189902,44.49114203847063
3.6967843216100733,43.65222402664297
3.7072231519909984,42.48473352702409
3.7176319402234688,43.218356345499664
3.7280109178605763,42.97087538810582
3.7383603180441494,40.86274447124852
3.7486803692771367,41.705492519924206
3.7589712944633358,41.96960465111551
3.7692333145635164,40.62921792602479
3.779466648037233,41.37653189816934
3.7896715108007104,40.95501634335259
3.799848115044753,41.29787259717813
3.8099966717361307,39.88769889357523
3.8201173944114766,39.94254441693249
3.8302104872469056,38.14563429175719
3.8402761536484293,39.505084564626415
3.8503145929230524,38.089458686116494
3.8603260028610866,37.92583706843543
3.870310580415696,35.359473510735825
3.8802685234654226,37.449967560705936
3.890200022911363,37.51423512939308
3.9001052675865227,37.974668964514024
3.909984443209113,36.74384427814696
3.919837733300868,34.607087928043434
3.9296653272534883,36.14226329971103
3.9394674047605855,33.694888634428516
3.9492441426692237,36.149178252898146
3.958995716518939,36.076231939609364
3.9687223033867816,35.87032152524481
3.9784240779375817,37.28859363040789
3.9881012106079856,34.070944324974874
3.9977538681045157,33.24120857067497
4.007382216853585,33.99081590231424
4.016986427079136,32.607303025197055
4.026566661589679,32.48527135111712
4.036123078404137,33.09790827134925
4.045655837951796,31.348531102323943
4.0551651036555185,29.833891656289058
4.064651028624787,30.727535819178776
4.074113765910358,31.29471965436367
4.083553470117378,32.146451083930096
4.092970296097852,29.835549125897185
4.102364389721523,29.97231060299371
4.111735897736733,30.372600768947965
4.12108497303308,28.93336606941815
4.130411757244677,29.83478441894912
4.139716392055213,30.311685743693182
4.148999022922519,29.715511443539434
4.158259790984026,29.33886542336703
4.1674988316964,29.196014440181628
4.176716285478991,28.40260383948557
4.185912289762111,28.912004675616007
4.195086975677259,28.96734370729853
4.204240479440824,27.711372547161755
4.213372933499892,27.104446580873528
4.222484466689331,28.454516487503618
