Wavelength (micron),Flam (1e-20 erg / (Angstrom s cm2))
4.469605991510285,1.0667692321550022
4.478162291310848,1.1572496401244428
4.486701049978215,0.7009371408873408
4.495222363211752,0.813227335996387
4.503726329150826,0.6672634087274221
4.512213039775359,0.9271569413374936
4.520682593246534,0.7566222475329162
4.529135078913347,0.6543023465711454
4.5375705933202255,0.8762359708524307
4.545989224593251,0.6209556050033533
4.554391066866106,0.7665232245270861
4.562776207698789,0.7823921559647721
4.5711447371660965,0.7816826916946685
4.5794967439516805,0.6121870128468102
4.5878323151402975,0.6207652783738254
4.596151538488922,0.779265501230571
4.6044544995014265,0.8080050824472989
4.612741284718886,0.8520730545358786
4.6210119770323015,0.7576450750392004
4.629266662175952,0.9032578966806585
4.637505421455089,0.7839985734382016
4.6457283392884205,0.8552229241198595
4.653935495889233,1.0387514239858646
4.662126973721148,0.8187139674165452
4.670302851923687,1.0315110078464398
4.678463211243515,0.7256147062880931
4.686608130256615,0.8633231587109206
4.694737686866395,0.8157635884772012
4.702851959607634,0.9150809697672033
4.7109510248269695,0.9072020923416603
4.719034959808765,0.6828018819626984
4.7271038389527025,0.8623529987637302
4.735157738952389,0.6151403093182993
4.7431967318121675,0.8806347880417765
4.751220895280564,0.8494182189411679
4.759230299216755,0.8729991096469584
4.767225019021133,0.8683994865609621
4.775205124730971,0.9238705669998623
4.783170688919453,0.6756326491280039
4.791121781874846,0.6998790282219804
4.799058474073774,0.9356088811892677
4.806980836667535,0.7166314821329385
4.814888935531559,0.7953221506231793
4.822782843149131,0.6907394682513827
4.830662623974671,0.7548140430158836
4.8385283497522185,0.591534327950543
4.846380084501764,0.9873323240133441
4.854217895804815,0.8107265975925674
4.862041849522504,0.8962788448132397
4.869852009507954,0.8774872899279125
4.8776484440076455,0.837252419829609
4.885431213013956,0.8827630322777236
4.893200385108224,0.9102468099576295
4.9009560208199066,0.9905080326830263
4.908698184074682,0.6557594037903381
4.91642693748202,0.7971488465577666
4.924142340430227,0.7643707719988354
4.931844458394037,0.9100330764414608
4.939533350493424,0.7888851772233391
