Wavelength (micron),Flam (1e-20 erg / (Angstrom s cm2)),Noise
0.8846467458414128,0.022888296130958084,0.08839941490631509
0.8954557180203407,0.08829696135066707,0.08471216824250079
0.9065382439315256,-0.013037024903613057,0.0826925952056345
0.917899600133022,0.04255367267487633,0.08070435660529364
0.9295447399190664,0.11744144634774208,0.07816855460378558
0.9414781779776228,0.04650074706413182,0.0754631727367334
0.953704006410979,0.40919948386520644,0.07374512002564386
0.9662258385310472,0.2627471271457375,0.06579688318035908
0.9790467547363041,0.2957426144068763,0.06258264921466608
0.9921691657178157,0.40252182265964515,0.06728105044100464
1.0055946541021599,0.47235295713365427,0.05842145576970948
1.019324339057131,0.5782498663548981,0.05860066535626205
1.0333581625344184,0.7065088007991287,0.05987218132611825
1.04769562118343,0.914688656651123,0.058105348139027665
1.0623348095831198,0.8167579237106714,0.05349391195642738
1.0772733104231236,1.1002421782048237,0.052135822919125864
1.0925076238365548,0.9034330528601734,0.05203164975733045
1.1080329895883543,0.5459387824674481,0.04422882241006466
1.1238439247626621,0.42738241629714,0.04666386188705686
1.1399339202296326,0.3125178040350878,0.04226465430882153
1.1562954692118335,0.2458002901800926,0.04120881479947075
1.172920110207348,0.36695606571868855,0.04538436359171146
1.189798482477525,0.4660218382012341,0.03851774363176622
1.2069203946981257,0.687159627610305,0.03918417531864526
1.22427490282959,0.961768257765527,0.039742883622738014
1.2418503998866297,1.181023278470529,0.038932101226913485
1.2596347079726347,1.3976364934713368,0.039267918773377514
1.2776150098076984,1.5210536221536015,0.039215689993864475
1.295778068512631,1.3451983284725806,0.04240584506865089
1.3141105508925275,0.8759914793690228,0.045637835950590434
1.3325989336743904,0.5744343232482683,0.03872808719243332
1.3512292027094672,0.06571808557312887,0.03795631771089084
1.3699877959948106,0.051964697613671736,0.030828555994332214
1.3888610454771944,0.05823457898136872,0.030464631887818353
1.4078354054332207,0.06471927774255598,0.029976197164818485
1.4268978129515848,0.05948569411975437,0.03276330147039595
1.4460351644415461,0.014870778786970377,0.030682381486469665
1.4652351804118575,0.07548251297677602,0.029401252896309772
1.484485542835912,0.1263835105496651,0.03159696949764917
1.503774894158332,0.14488569809181143,0.030055758359540854
1.5230919289675537,0.30887565741548817,0.030504763441407172
1.5424263132204807,0.4117881381696785,0.03063480728608336
1.5617678733561122,0.6458508016503751,0.030096810680629162
1.5811073562502567,0.7061452019752639,0.030932897692462474
1.6004357718665838,0.5702521735395384,0.032702495920587694
1.6197449660294148,0.35294587817904005,0.028754732640105658
1.6390271122827214,0.2039065669635082,0.027464659078863994
1.6582751384955747,0.22923344638169188,0.02564736817306307
1.6774823285483327,0.2222734249534261,0.025092657272357193
1.6966426491323692,0.20844277365317068,0.02638480755338316
1.7157504065023585,0.2564694473752762,0.028037319449672787
1.7348005438698328,0.16994761932526448,0.025212970010996153
1.7537882957827848,0.14555791281839683,0.024164998638509884
1.7727094873374194,0.10692948040225679,0.026844494923164194
1.7915602014168344,0.05816281740599846,0.02541488915400124
1.8103370271307406,0.06263802210825187,0.02456766480957846
1.8290368449051946,0.052208567093155904,0.02295652967234401
1.8476568906461937,0.06647436827094647,0.022693562719425298
1.8661947450366239,-0.007596270857414857,0.021681941375290913
1.8846482083551959,-0.040779936745382155,0.023187545364924903
1.9030154271188704,0.04238223752633249,0.02127132034586575
1.9212947744597593,0.04852516588664201,0.0220653300881748
1.9394848318047353,0.06999979068366821,0.021838591860567712
1.9575844354875391,-0.008634309243710156,0.020786240676442927
1.9755926116367761,0.07135243499041598,0.020975277759872988
1.9935085372044494,0.09677097077129583,0.0230811429790149
2.0113315901179836,0.06547344936492021,0.02047854403041421
2.0290612972848603,0.11861073599699451,0.020352075675973795
2.0466973210851362,0.10676268254853818,0.01996205699430921
2.064239440861173,0.15234590409474752,0.022127642196044506
2.0816875658764213,0.13581642362041169,0.019195469059161585
2.0990417114575735,0.17639169852777176,0.019910678287449884
2.1163019870189075,0.16237722356632214,0.019317840267190012
