Wavelength (micron),Flam (1e-20 erg / (Angstrom s cm2))
0.7663215926443134,81.69169277044965
0.774119919436049,63.986779274792326
0.7821132007259336,82.65100265210265
0.7903073872275499,101.08784095272814
0.7987084651175618,124.6462439918581
0.8073225394191289,163.65782387487204
0.8161557536067607,184.48532163091514
0.8252143502760124,178.9510880459379
0.834504545011099,172.86584322840716
0.8440326001886391,149.78577541834568
0.8538047314180898,139.6118346070299
0.863827101018897,167.47355740035323
0.8741057900388345,184.21282362274428
0.8846467458414128,184.1973501946562
0.8954557180203407,192.73986495178164
0.9065382439315256,215.47687501991967
0.917899600133022,222.93822732494138
0.9295447399190664,240.51770558565383
0.9414781779776228,219.23957150213354
0.953704006410979,226.9763316409219
0.9662258385310472,227.51387988038633
0.9790467547363041,231.74609299871082
0.9921691657178157,220.44880222782734
1.0055946541021599,204.0734715679644
1.019324339057131,225.5799515678702
1.0333581625344184,223.2198266529016
1.04769562118343,237.1554020833641
1.0623348095831198,242.65806691206612
1.0772733104231236,246.06317485917882
1.0925076238365548,256.3447223202288
1.1080329895883543,255.7720178580525
1.1238439247626621,247.30809306834345
1.1399339202296326,245.6324530287589
1.1562954692118335,235.87635471156506
1.172920110207348,235.53943834461464
1.189798482477525,242.78000611043706
1.2069203946981257,236.66220477564187
1.22427490282959,240.88227037571144
1.2418503998866297,244.69371209722195
1.2596347079726347,228.26299253103235
1.2776150098076984,228.3744598513468
1.295778068512631,227.38431543200574
1.3141105508925275,219.12392103227356
1.3325989336743904,214.48630144980768
1.3512292027094672,187.64510580932412
1.3699877959948106,179.46663671739367
1.3888610454771944,177.5702931309874
1.4078354054332207,167.87151220555887
1.4268978129515848,162.27538542728627
1.4460351644415461,162.2378637415097
1.4652351804118575,161.91192656107427
1.484485542835912,158.59936258996416
1.503774894158332,163.1083777625009
1.5230919289675537,161.17538561323582
1.5424263132204807,166.945975867647
1.5617678733561122,166.3224720315821
1.5811073562502567,165.50219715694166
1.6004357718665838,162.907988345584
1.6197449660294148,160.79893793400873
1.6390271122827214,159.18406169848546
1.6582751384955747,159.04315523625505
1.6774823285483327,156.34834179258053
1.6966426491323692,159.60583333643035
1.7157504065023585,147.53882356447073
1.7348005438698328,141.18361521854976
1.7537882957827848,131.3422589426522
1.7727094873374194,125.79647732990661
1.7915602014168344,116.2019583505355
1.8103370271307406,110.30888750171313
1.8290368449051946,102.79297518767402
1.8476568906461937,98.81687288894352
1.8661947450366239,90.96394848863429
1.8846482083551959,90.6752114290619
1.9030154271188704,94.58746188630259
1.9212947744597593,96.13596399922791
1.9394848318047353,90.83918568480162
1.9575844354875391,86.38123535049773
1.9755926116367761,84.41220139816353
1.9935085372044494,77.36616240188653
2.0113315901179836,81.12426415667717
2.0290612972848603,82.9091756545916
2.0466973210851362,82.2131887673548
2.064239440861173,84.58060669459248
2.0816875658764213,82.57907667648698
2.0990417114575735,81.44906090863294
2.1163019870189075,81.51003751995299
2.1334685879069606,80.51330336441829
2.1505417897480097,83.28218272372997
2.1675219368064105,83.81795682329015
2.1844094386983834,84.12271263620576
2.201204765306114,81.37495717032574
2.2179084339102637,81.02372752044695
2.2345210100099795,81.27432914409201
2.2510430992861563,78.54768697311363
2.267475343613624,77.68685835503169
2.2838184159891077,75.56959590836983
2.3000730180022937,71.94851972405142
2.3162398745848396,70.31590457674503
2.3323197325301765,68.82041302173619
2.348313355464835,66.84874742327847
2.3642215224878185,62.36038510697647
2.3800450290042994,61.97685936085178
2.395784677348306,57.862384289523156
2.411441280834754,56.23829344008084
2.4270156551776076,53.23831604841573
2.4425086228175013,49.93347482398538
2.457921006980187,48.02086631567442
2.4732536346195357,44.88291860092995
2.4885073408395906,42.64180559311823
2.503682951727686,40.28104898858023
2.5187812903076483,38.996311022084164
