#WAVELENGTH,FLUX,UNCERTAINTY
0.6520353,0.12857735,0.042272575
0.6542451,0.27970946,0.039900623
0.65644455,0.1917531,0.0343001
0.65863466,0.1417276,0.031471208
0.6608164,0.2112558,0.030023308
0.6629907,0.1416289,0.029780325
0.6651585,0.11912455,0.028872393
0.6673208,0.27159363,0.030901885
0.66947836,0.050493203,0.027612416
0.6716321,0.17096534,0.028100071
0.67378294,0.04845454,0.029562218
0.6759316,0.12561667,0.026426334
0.6780789,0.09820794,0.024401767
0.6802257,0.10566028,0.024489049
0.6823727,0.10704604,0.023110718
0.6845207,0.10443526,0.023545168
0.6866704,0.13971344,0.021884555
0.6888225,0.18876019,0.023365153
0.6909778,0.16139163,0.021363707
0.6931368,0.15769811,0.020178882
0.69530034,0.20067975,0.019538855
0.69746894,0.21332271,0.019159364
0.6996433,0.2536036,0.017703602
0.701824,0.2763227,0.021142973
0.70401156,0.2752372,0.017132612
0.7062067,0.26811326,0.016725162
0.70840985,0.1877806,0.015781019
0.7106216,0.16752823,0.0143722035
0.7128425,0.15460752,0.014236193
0.71507305,0.12694399,0.014030916
0.7173137,0.12830931,0.013209322
0.719565,0.15798695,0.015088372
0.7218273,0.12527704,0.012884908
0.72410125,0.18736501,0.013062345
0.7263871,0.2682278,0.012780253
0.7286853,0.3069995,0.012455892
0.7309964,0.325123,0.014433757
0.7333206,0.41925004,0.012658886
0.7356584,0.45837975,0.012137888
0.7380101,0.46344098,0.011915828
0.7403761,0.50882065,0.011635687
0.7427568,0.5119971,0.01153072
0.74515235,0.51958245,0.011125996
0.74756324,0.5373896,0.011046673
0.7499896,0.54869777,0.010478211
0.7524319,0.5557758,0.010733849
0.7548903,0.58480835,0.01041045
0.75736517,0.6061014,0.011125703
0.75985664,0.5888382,0.011728788
0.762365,0.5180631,0.012301327
0.7648905,0.31314558,0.010724091
0.7674333,0.23827375,0.009094391
0.76999366,0.23343098,0.0080602905
0.7725718,0.24956919,0.007838794
0.7751679,0.30582497,0.0077227238
0.7777821,0.34294373,0.007953423
