wave,flux,unc
0.5995669960975647,0.007461199611373216,0.01090234868188046
0.603866457939148,-0.007961251451131222,0.008348559196120507
0.6082517504692078,-0.002045520985920896,0.007950575211755866
0.612726390361786,-0.0003502460479856308,0.007705761643481377
0.6172940135002136,-0.010215834349134536,0.007279177418063947
0.6219581365585327,-0.026241019013791233,0.006991542691392169
0.6267223358154297,-0.010570877520731188,0.006743945176369696
0.6315901279449462,0.0034473640795670162,0.006599675187860836
0.636565089225769,0.006767207962800677,0.0060955779829931075
0.6416506767272948,0.003000763691892536,0.005582494142701379
0.6468504071235657,0.008680221340553575,0.005396267781407197
0.6521676182746887,0.0007284631175550386,0.004875200101287106
0.6576058268547058,-0.003377811369083902,0.004472703671749412
0.6631683707237244,0.004601848648950858,0.004172659983435324
0.668858528137207,0.012847082263177623,0.004103638544359059
0.674679696559906,0.013089662655222982,0.0037465016782461604
0.6806416511535645,0.013390962526141194,0.00348974873318805
0.6867541074752808,0.02141987604639593,0.0032785619920764585
0.6930108666419983,0.02264706110305833,0.0033310729382356303
0.6994136571884155,0.01547358211702928,0.0028688869848358103
0.705975353717804,0.0202678867397928,0.0028141680291941316
0.7127100825309753,0.01758521202257685,0.0026297104707837245
0.7196016311645507,0.016087053089638963,0.0024617109856357035
0.7266740798950195,0.021761157114944356,0.0023682579347793485
0.7339262366294861,0.022378835677548347,0.0022889909471330108
0.741360068321228,0.017865479985791407,0.0021172698866684814
0.7489921450614929,0.014932943690397903,0.0020130062490012774
0.7568193674087524,0.00838469015663421,0.0018256681353958615
0.7648496031761169,0.003745513341926364,0.0017675159878095773
0.773099958896637,0.007419709937548583,0.0017673328699098247
0.7815603017807007,0.012267050884548237,0.0017253501957167632
0.7902482748031616,0.024862640082235873,0.0017591180505998258
0.7991739511489867,0.040520812471266196,0.0019320038102883137
0.8083377480506897,0.05599671460328797,0.0019413928421870852
0.8177468180656433,0.07769709818708885,0.0019830962844104134
0.8274098038673401,0.10447515984817157,0.0020947966841674153
0.8373340964317322,0.13432176895308398,0.0021944168798574116
0.8475254774093629,0.15682269952579758,0.0022562849570327516
0.8579925298690796,0.17574146504213917,0.0023393989627110735
0.8687413930892944,0.1870644581364619,0.0024107120112020733
0.8797774314880371,0.21353914294368118,0.002450135327627928
0.8911118507385254,0.24850868259077186,0.002571435948065875
0.9027509689331054,0.27978894653703346,0.0026686237074761677
0.9146939516067505,0.31753159818092475,0.002775258479838057
0.9269522428512573,0.3359100868697671,0.002837768701041171
0.9395294785499573,0.36006073060417676,0.0028597747205516156
0.9524294137954712,0.3915462281205294,0.00288786744538537
0.9656544327735901,0.4205481534801308,0.0028744858325375116
0.979210615158081,0.4529665733639891,0.0029073856406622365
0.9930975437164307,0.48158674384632427,0.002909340400594712
1.0073155164718628,0.5008647450139712,0.002860977527712916
1.0218666791915894,0.5430328992460945,0.0029685876775752988
1.036750316619873,0.6019784408861125,0.0030695078207791846
1.0519633293151855,0.6469819125863079,0.003019181103781736
1.0675034523010254,0.6752910947399756,0.0029733470278328683
1.083362102508545,0.705238672994406,0.002902236180891022
1.0995347499847414,0.6794185953965227,0.002762789783088113
1.1160176992416382,0.62104292669087,0.002523732487714404
1.132802128791809,0.6507239002923281,0.0025866761635739556
1.149878740310669,0.6541397925496142,0.0027953175203626174
1.167238235473633,0.670899174064895,0.0030647853960070787
1.1848689317703247,0.7150251653314496,0.0035044528895351295
1.2027589082717896,0.7864255910029517,0.003980407647715008
1.2208948135375977,0.852443141083123,0.004490659906595378
1.2392627000808716,0.8896460525448314,0.0047748486277205395
1.257848381996155,0.9230159097793118,0.004706572249875916
1.2766371965408325,0.9591796089710002,0.004700005858395356
1.2956137657165527,0.9746321097214637,0.004017814517781907
1.3147714138031006,0.9399051496764529,0.002775493939902536
1.3340970277786255,0.727716263562096,0.0022578904585566152
1.3535640239715576,0.45508136929475057,0.0017759896528363134
1.3731567859649658,0.3993701835638977,0.0016497873431126104
1.3928598165512085,0.41272923382362214,0.0016635390639942362
1.4126582145690918,0.3915398848275766,0.0016093433234748763
1.4325374364852907,0.4011817607920049,0.0016181737211503058
1.4524831771850584,0.46509339570286107,0.001718244715201263
1.4724817276000977,0.5367706304111625,0.0018373218312449163
1.4925200939178467,0.609197145695636,0.0019466432653254175
1.5125858783721924,0.6950749648302241,0.0020788770191421824
1.5326660871505737,0.7911243683542044,0.0021860073113392723
1.5527114868164062,0.8705175739900164,0.0022666862149422796
1.5727208852767944,0.9395981672612499,0.002362934330950283
1.5913604497909546,0.9735278255250245,0.0025009994986962014
1.6113312244415283,0.9835816116248033,0.002689735503507778
1.631269931793213,0.9961472715350419,0.002935824822674717
1.651168942451477,1.0,0.003152802689405611
1.6710211038589478,0.9917596970849814,0.003225965440575811
1.6908197402954102,0.9830421621747377,0.0031036664887472334
1.7105592489242554,0.9418938257643558,0.0030503274026154464
1.730233907699585,0.8516153606809506,0.002948875753244087
1.7498390674591064,0.7441928295996258,0.0028712931474523073
1.769370198249817,0.636216793401326,0.0025979182261616184
1.788838505744934,0.5468830792271918,0.00234330174207774
1.8082325458526611,0.4763231531497158,0.002106925137542155
1.8275415897369385,0.45415449125347507,0.002016966917207374
1.8467631340026855,0.4177195125299391,0.0018992131570689445
1.8658946752548218,0.39558275208258054,0.0018504240493724428
1.8849334716796875,0.43504274472357385,0.00198020567869316
1.903877854347229,0.4775706714106133,0.00201430605611525
1.9227268695831299,0.4647316200729844,0.0018829337446218204
1.941479206085205,0.4321366687961009,0.0017235413625457843
1.9601335525512693,0.4261421304515878,0.0016662825819698094
1.9786880016326904,0.4363587226650757,0.0016101947559453824
1.9971433877944946,0.47344919383562245,0.0016510304769819365
2.0155022144317627,0.517224753157398,0.0017276356374900904
2.033766031265259,0.5618096944443132,0.0017894964036813895
2.0519297122955322,0.6000526111525621,0.001826595444814848
2.069993019104004,0.6337315284602525,0.0018749580498788213
2.08795428276062,0.6604698045516569,0.0019107526005328948
2.105815887451172,0.6765510029218117,0.0019196722742339213
2.1235759258270264,0.6857030737915462,0.0019471549001439782
2.1412367820739746,0.6875900238548164,0.0019587938731870096
2.158797264099121,0.6728735265966277,0.0018874766018649243
2.1762588024139404,0.6646738336989549,0.001943216276465645
2.1936213970184326,0.6518534161742,0.0020007015198904507
2.210886240005493,0.6234366151809133,0.001965213067445142
2.2280528545379634,0.5957854531272401,0.001872695771375307
2.245124340057373,0.5865294057096256,0.0018146173856449556
2.2620956897735596,0.5741871560276285,0.001768721723049493
2.27897310256958,0.5445965598177162,0.0017105546168553504
2.2957561016082764,0.49056601831749547,0.001630047893399591
2.3124446868896484,0.43942198582275394,0.0015594458593223455
2.3290414810180664,0.4176031964199657,0.0015188929916044175
2.345546245574951,0.4171775109143617,0.0014950968311648405
2.361959218978882,0.41489096110484985,0.001473027921975079
2.3782827854156494,0.40829818622089764,0.0015063405465973948
2.394517660140991,0.4050865631572223,0.0014840134138713918
2.410663604736328,0.3994393157714054,0.001464827620756447
2.4267215728759766,0.3901784827342675,0.0014410486441677087
2.4426937103271484,0.3701724787735695,0.001417696597637897
2.458580732345581,0.34843895359096094,0.001360015226275056
2.4743831157684326,0.31758555152193807,0.0012839905419227207
2.490118980407715,0.2953476932129526,0.0012431634567652977
2.505779981613159,0.26977921800772053,0.0011856097398043324
2.5213589668273926,0.24305050675905707,0.001132737633847474
2.536856651306153,0.22515126020933116,0.0010811416302818904
2.552273988723755,0.21327568318495482,0.0010526272937724822
2.5676119327545166,0.21211450501839083,0.0010489023542771105
2.582871198654175,0.21388011874477716,0.0010428223072810729
2.598052740097046,0.21683943871869726,0.0010433320801383273
2.6131575107574463,0.23614201249134975,0.0010975857440331438
2.6281864643096924,0.2502988892883372,0.0011367565165145473
2.6431400775909424,0.2644113834026838,0.0011738573110895304
2.658019542694092,0.2524276777991306,0.0011610957876884878
2.672825574874878,0.20505313402825026,0.0010508458732923077
2.687559127807617,0.18171876937673534,0.000981100346466756
2.702221155166626,0.1840677618317999,0.000984683238596306
2.7168097496032715,0.1929080209872673,0.0010194532991786567
2.7313120365142822,0.20521642530425696,0.0010552954389373224
2.7457451820373535,0.2120684237277597,0.00106216578486056
2.760110378265381,0.20690380765032687,0.0010605946369208984
2.774407148361206,0.1958864580636647,0.0010464051228497736
2.788637399673462,0.19882428936253307,0.001061375912913654
2.802802085876465,0.20604030878450408,0.0010726090945983036
2.8169016838073735,0.20639806829449459,0.001081314747803442
2.830937147140503,0.2067849887570094,0.0010835976496323333
2.8449089527130127,0.20722442947545291,0.0010568211423877573
2.8588168621063232,0.21196851098546768,0.0010748320281963604
2.872662782669068,0.21851712433710518,0.0011014800845977587
2.8864474296569824,0.22794406081596322,0.001133052752261226
2.9001717567443848,0.23123029281397217,0.001123156191845125
2.9138343334198,0.23517043017669575,0.0011372655214509956
2.927438020706177,0.2386117913000593,0.0011312538854682244
2.940983295440674,0.24793521332107152,0.0011479017456025328
2.954470634460449,0.24942561918116166,0.0011351211667180606
2.9679005146026607,0.25164530077532027,0.001148854404531538
2.981274366378784,0.2555842784028406,0.001143286986914947
2.9945919513702393,0.267185216004525,0.0011750021448557403
3.007852554321289,0.27260505583610717,0.0012116225360022542
3.021059036254883,0.27808132958970283,0.001209763217142065
3.034210681915283,0.282269119434725,0.0012220525188669572
3.0473077297210693,0.2866104370588977,0.0012140274061515856
3.060352325439453,0.28698341184439774,0.0012077347764279103
3.0733425617218018,0.28731856791071825,0.001223399664010889
3.0862815380096436,0.28119841343211915,0.0012197175746373118
3.099168539047241,0.27618861843274073,0.0011833752961242594
3.1120035648345943,0.2741362768658789,0.0011800258731362405
3.1247892379760747,0.27061099466649874,0.0011791163193697117
3.1375229358673096,0.25895698151916025,0.0011431985715692275
3.1502084732055664,0.24518981542392118,0.0010950024619239755
3.1628434658050537,0.24207008846306033,0.0010851710973891612
3.1754310131073,0.23736320949006556,0.0010693248733910097
3.1879703998565674,0.23415688868144505,0.0010636228605138604
3.200467348098755,0.2280393130205042,0.001039789899062322
3.2129158973693848,0.22746195319530016,0.00104015895441871
3.2253186702728276,0.2335656269281517,0.0010449608711760585
