wave,flux,unc
0.601136028766632,-0.14029273970986278,0.04096657794950641
0.60545814037323,-0.1110702448779152,0.03939342411803215
0.6098756194114685,-0.02560115649995352,0.03801250141156642
0.6143889427185059,0.024003351550718876,0.03633040196725177
0.6189956665039062,-0.02111632177443819,0.03368703880411744
0.6236993670463561,-0.06228944345022374,0.03170961719262028
0.6285035610198975,-0.03535944203995475,0.030363306894013144
0.6334118247032166,0.02633469763829426,0.0287981913247155
0.6384276151657104,0.024559828942159946,0.026926190373312474
0.6435544490814209,0.051845460732498565,0.025445327437378658
0.6487957835197449,0.010412216103235412,0.023568711950470788
0.6541550755500793,-0.013242136751271897,0.02217159649822058
0.6596356630325317,0.018389829915932805,0.020888772619366034
0.6652441024780275,0.04915080204746051,0.01967715104301072
0.6709875464439392,0.0353259801012174,0.01859049822519102
0.6768692135810852,0.03136896542994413,0.016929945861661255
0.6828877925872803,0.02925167192682114,0.015932306091968097
0.6890463829040527,-0.009314834347394689,0.016743788445101323
0.6953521370887756,0.00015770501203413287,0.013746426067778473
0.7018229961395264,0.022809684408941783,0.01311050760213604
0.7084496021270752,0.03558511748012407,0.012266220344790682
0.7152331471443176,0.051208469476178284,0.011794059005762974
0.7222001552581787,0.08553096215769054,0.011206147620535824
0.7293348908424377,0.07429192211742094,0.010703821188905666
0.7366551160812378,0.06409047020329209,0.010276363670241304
0.7441635131835938,0.06957113598202183,0.009699753715763652
0.7518668174743651,0.03424228988181013,0.009000024349497574
0.7597675323486328,0.03210686226739577,0.008560687642329345
0.7678843736648561,0.003219179370075926,0.008295138693336068
0.7762055397033691,0.014821270879686509,0.008031280707883622
0.7847535014152528,0.06133554084769528,0.008192479593214478
0.7935335040092468,0.11803108378402744,0.008418265523518436
0.8025447130203247,0.1722873886626854,0.008269197242197088
0.8117965459823608,0.22975987425659708,0.008349519734247475
0.8212980031967163,0.2825248764675758,0.008454435036726844
0.8310588002204895,0.3308256390813479,0.008500448739447946
0.8410822749137877,0.34785453352852586,0.008443791441384378
0.8513755798339845,0.35376648230125646,0.008137854618785915
0.8619492053985596,0.33225459277264946,0.007971140641038458
0.872807502746582,0.25598677135175524,0.007391117854824992
0.8839555382728578,0.2930928393985993,0.007275213416973885
0.89540034532547,0.3658107944127266,0.00762671513022214
0.9071530103683472,0.46825523776335926,0.007682215214636409
0.9192147850990295,0.550168146654957,0.00797263789432867
0.9315898418426514,0.6320549592310624,0.008521764407036512
0.9442885518074036,0.7008376876373913,0.00816912766598049
0.9573097229003906,0.7300574945537325,0.007928817761622069
0.9706578850746155,0.7430980715222367,0.007775196287549212
0.9843375086784364,0.7116927099369662,0.007391204322902049
0.9983490705490112,0.5055357884358448,0.0062809878825658945
1.0126920938491821,0.5106144147837274,0.006076973198581577
1.0273674726486206,0.5905082817940582,0.00632150692633363
1.0423744916915894,0.72687023999838,0.006592756120138241
1.0577104091644287,0.831012510542851,0.006719963624525659
1.0733705759048462,0.9045772887268684,0.006688592388219659
1.0893460512161257,0.9597156465231453,0.006641262390194057
1.105635643005371,0.9605061816805661,0.006377999699021789
1.1222316026687622,0.9877987447760103,0.006319969998288574
1.1391270160675049,0.9529366598078378,0.006151050031756977
1.1563106775283813,0.933030895498033,0.006221629330616034
1.1737728118896484,0.8717054937189094,0.006130084892355431
1.191501259803772,0.8513844120883169,0.006167813745002276
1.209483981132507,0.8681540053280767,0.006425920879940943
1.2277077436447144,0.8923061249424106,0.006866345236058967
1.2461587190628052,0.8986413242351291,0.006489471203484048
1.263549327850342,0.9616570618168342,0.006518718576302388
1.2823954820632935,0.9999999999999999,0.006645185183243238
1.3014249801635742,0.9767169030400823,0.00572774036298787
1.3206382989883423,0.8937026821377336,0.0049838825279147824
1.3400088548660278,0.6276517023312737,0.004331291261787344
1.35951566696167,0.4400672258963045,0.0037155941284996515
1.379143238067627,0.43566874312609466,0.0037073454775668675
1.398876428604126,0.41275240860473716,0.0036231180721599406
1.4187003374099731,0.37177922481951015,0.003381606064922077
1.4386004209518435,0.37094433445191527,0.0033401759815631926
1.4585628509521487,0.3945049377374716,0.0034179004480527917
1.4785740375518799,0.42833314812153045,0.0035100054238113637
1.4986212253570557,0.45499235795416104,0.003614739624832726
1.518692135810852,0.4829957111275208,0.0036453294631466353
1.5387752056121824,0.4918869672944672,0.0036505283172074874
1.5587966442108154,0.4949004930055842,0.0036806322663062076
1.5788002014160156,0.47948716020717214,0.0036244183212839646
1.5987855195999146,0.4611339455201822,0.00359872463660082
1.6187440156936646,0.44336317521298646,0.003612260046208067
1.6386673450469968,0.41973994780320123,0.003591672343390838
1.658548355102539,0.408059336359625,0.0035402631415850866
1.6783798933029175,0.38258458877090523,0.0035110772134217525
1.6981557607650757,0.3681107065066622,0.003377070413663192
1.717870354652405,0.34210306582754524,0.003288316433362638
1.7375184297561646,0.30259558436574413,0.0031496565697645648
1.7570950984954834,0.2663064080476704,0.0029879848183901624
1.776597499847412,0.23944784368072222,0.00282225289665613
1.7960419654846191,0.20007070165325955,0.0026411685463527098
1.8154033422470093,0.19202318458211462,0.0026465619518961044
1.834678292274475,0.18175272564136066,0.0026329965646815544
1.8538645505905151,0.16934537470393402,0.00254183000935209
1.8729599714279175,0.1659749061737711,0.0024996048672907296
1.8919626474380493,0.18104338973998724,0.0025292416796680694
1.9108709096908572,0.18087333623851717,0.0025128172208516717
1.9296823740005493,0.1700993443408681,0.002496328446882504
1.9483960866928103,0.16486237852042662,0.00241240503823589
1.9670119285583496,0.15562316351064925,0.002378361927706643
1.9855290651321411,0.15760172978782058,0.0023662873954946022
2.0039451122283936,0.16295724160659367,0.0023821893741801012
2.0222678184509277,0.1615234533035655,0.002363443221362835
2.0404939651489253,0.1691647244257823,0.002334366427731118
2.0586180686950684,0.1672040394575061,0.0023293436530296913
2.076641798019409,0.17051050228623293,0.0023608607747263735
2.094564914703369,0.1671961364069652,0.002344611893787817
2.112386465072632,0.16131437119516168,0.002279784276416095
2.1301093101501465,0.16023822207156901,0.002292651227896223
2.1477301120758057,0.16162246711132988,0.002256425943330348
2.165253162384033,0.15571213860277194,0.002311924235441221
2.182675361633301,0.15190599876837405,0.0022298772848687583
2.2000010013580322,0.14589685966177213,0.0022265781825484853
2.217226982116699,0.14093864445110083,0.0022012031112984476
2.2343571186065674,0.1366561948383241,0.0022123263262854853
2.2513890266418457,0.13645886556300127,0.0021631784022573992
2.268324375152588,0.1346509412728292,0.002122638772057032
2.285165548324585,0.13016264033711966,0.0021083360410182397
2.3019111156463623,0.12306096092323457,0.0020426420362395408
2.3185644149780273,0.1219840389196193,0.002034929598194249
2.3351259231567383,0.12148953709801741,0.001981636770884979
2.3515942096710205,0.11700761093322137,0.0019518556331634617
2.3679728507995605,0.11338519281297359,0.0019455000787719345
2.3842620849609375,0.1139402044182325,0.0019750369821090494
2.40046215057373,0.10926901759323017,0.0019699963326194614
2.4165735244750977,0.1080448681207835,0.0018958830764044838
2.43259859085083,0.10494517832598421,0.0018722887213074339
2.448537588119507,0.1020605570043009,0.0018790356553531067
2.4643919467926025,0.096687194428369,0.0018148995241861448
2.4801621437072754,0.09161036359243886,0.0018086825921387923
2.4958739280700684,0.08328525379676677,0.0018082312364868774
2.511502981185913,0.08266217017970855,0.0018372684919988728
2.527050495147705,0.07933917133940978,0.0017659690868788967
2.5425169467926025,0.07433877817847856,0.0017470242426912896
2.557903528213501,0.07481887902116144,0.0017240852964939403
2.5732109546661377,0.07262925569115794,0.0017083005066165402
2.58843994140625,0.07379529298423497,0.0017191058042687099
2.6035916805267334,0.07826112665737311,0.0017084935675197185
2.618666887283325,0.08191348215964347,0.0017280209694130564
2.6336662769317627,0.08300515169568809,0.0017562464669314516
2.6485910415649414,0.08407481251796685,0.001756315029950526
2.6634418964385986,0.07831422462665846,0.001732790562820801
2.6782195568084717,0.06935324207218457,0.0016721149713747434
2.692925214767456,0.07028507644674066,0.0016542770457091658
2.70755934715271,0.07124702652821319,0.0016681771861119757
2.722113609313965,0.06895809523876177,0.0016686219788974836
2.736588716506958,0.06952589494350532,0.001710747241058576
2.75099515914917,0.07236055388058743,0.0017182120009715705
2.765334129333496,0.06829310273506987,0.0017003943455240202
2.7796053886413574,0.06874981729468074,0.0017011425546011477
2.793809652328491,0.07164052650952168,0.0017197272312125468
2.8079488277435303,0.07206837962888038,0.0017828801269016254
2.8220231533050537,0.06932533145946573,0.0017657960129304825
2.836033582687378,0.06622353915974238,0.0016541747959015459
2.8499810695648193,0.06953434223767739,0.001674057107384192
2.8638644218444824,0.06869925123487285,0.001678967937779705
2.8776860237121578,0.07249698415532492,0.0017490672382375837
2.891446828842163,0.07157250711044694,0.0017111831866386102
2.9051475524902344,0.06843692639604368,0.0016888788194015399
2.9187870025634766,0.07433627067619797,0.0017079922273400476
2.9323675632476807,0.07193389364763264,0.0017075145735004358
2.945889949798584,0.07269713308118571,0.0016957887956588029
2.959355354309082,0.07330447252029772,0.0016935315875888648
2.9727630615234375,0.07181685859671005,0.0016799997708363509
2.986114501953125,0.07369969963439094,0.001726371382996744
2.999410390853882,0.07784139783728446,0.0017761610600551747
3.0126492977142334,0.07946167825306819,0.0017334651639164267
3.0258343219757076,0.07854380159707341,0.0017338781172279412
3.0389645099639893,0.07616545668665159,0.0016764663898904627
3.0520405769348145,0.076194860491423,0.0016698838339360626
3.064192771911621,0.07553515640853262,0.0017431638768728407
3.0771665573120117,0.07859492938609783,0.0017429298565790634
3.0900886058807373,0.07965422960456206,0.0017708761275778803
3.1029586791992188,0.07696360270410624,0.0017592076011184606
3.1157779693603516,0.0783002137254444,0.0017401395622704098
3.1285464763641357,0.07679160661194134,0.0016837193889342238
3.1412649154663086,0.0735446412416464,0.0016559275332411014
3.1539340019226074,0.07439391170197046,0.001652095413854755
3.166553497314453,0.07349741133273639,0.0016410650324633009
3.179125070571899,0.07520307935331014,0.0016978005564729564
3.1916511058807373,0.0743315643737245,0.0016732077764812388
3.204132080078125,0.06932237408896962,0.0016392327341486048
3.2165656089782715,0.07093547677728643,0.001613931507802362
3.2289531230926514,0.07630990430840974,0.0016729866575057705
3.2412936687469482,0.07986223283341752,0.001647567998739185
3.253588914871216,0.0786582280027101,0.0016646424560491913
3.265838623046875,0.08017035817801726,0.001685042922784081
3.278043031692505,0.07808855717158344,0.0016679329723160875
3.2902038097381587,0.08381941447336716,0.0017246103760169644
3.3023197650909424,0.08387124145570961,0.0017055242996578126
3.3143928050994873,0.07460469976734518,0.0016621042878554166
3.3264219760894775,0.05977523119876762,0.0016297272271449347
3.3384087085723877,0.05512999544467528,0.0016447836831006617
3.3503532409667964,0.057005503324014495,0.0015555268697822083
3.362255096435547,0.06162444826048045,0.001622989291842506
3.3741164207458496,0.06638616218167913,0.0016909031226041238
3.3859357833862305,0.07280148439382517,0.0016842609699620882
3.3977141380310054,0.0751883666123231,0.0016582847101475663
3.4094526767730713,0.07361570453872866,0.0016750419141859224
3.4211499691009517,0.07212183238121365,0.0016373132447836277
3.4328031539916988,0.07572798720435217,0.0016577549428232817
3.4444169998168945,0.07806352327914007,0.0016598849963582922
3.4559917449951167,0.07157370109752055,0.0016605979421952775
3.467527627944946,0.07477515072518824,0.0016510967289773415
3.4790260791778564,0.07459377067135375,0.0016754578282725376
3.4904861450195317,0.07427959301115852,0.0017056118229629052
3.50190806388855,0.07328082077592435,0.0016450097955648625
3.5132935047149654,0.07660342459385706,0.0016862587567647127
3.524641990661621,0.07534552187095911,0.001709193924176361
3.535953521728516,0.07252803847212413,0.0017537994963149148
3.5472285747528076,0.0752096743693833,0.0017248746713311625
3.5584683418273926,0.07591249252452731,0.0018363378203743157
3.569672107696533,0.07761276862157032,0.0017658108149452344
3.580840587615967,0.07883218688968892,0.0017171174976960777
3.5919735431671147,0.07912325952624032,0.0017595772689186085
3.6030724048614506,0.08003210163623432,0.0017958020504550054
3.6141366958618164,0.07937233597047712,0.00190250462127971
3.625166654586792,0.08050020816273096,0.001826240571808124
3.636162519454956,0.07749587359226123,0.0017605570229307407
3.647124767303467,0.07701231903260683,0.0017615332829714636
3.6580545902252197,0.08181821512950396,0.0017077620672839482
3.6689529418945312,0.08105130357373115,0.0017080361678768574
3.6798179149627686,0.07837944205944507,0.0017203168309800837
3.690650463104248,0.07887731347425961,0.001703225475986469
3.7014505863189697,0.08211280091029355,0.0016964814872654913
3.712218999862671,0.07859406043520471,0.0017450040770045775
